10.3930141,63.4275091
10.3932495,63.4275175
10.3938342,63.4275469
10.394116,63.4275606
10.3948462,63.4275978
10.3950125,63.4276073
10.3965772,63.4277021
10.3965007,63.4278413
10.3962203,63.4283527
10.3959398,63.4288639
10.3958999,63.4289367
10.3958529,63.4290233
10.3955694,63.4295391
10.3953992,63.4298493
10.3953732,63.4298966
10.3958999,63.4289367
10.3956281,63.4289539
10.3940978,63.4290171
10.4004146,63.4287914
10.4001344,63.4288009
10.3987811,63.4288429
10.3981118,63.4288606
10.3974386,63.428881
10.39729,63.4288862
10.3972341,63.4288893
10.3970347,63.4288979
10.3962277,63.4289215
10.3958999,63.4289367
10.3973832,63.4297942
10.3973045,63.4294077
10.3972525,63.4289789
10.3972341,63.4288893
10.3895825,63.4273804
10.3897687,63.4273908
10.391365,63.4274455
10.3918002,63.4274626
10.3927976,63.4274963
10.3930141,63.4275091
10.3926155,63.4290494
10.3923726,63.4290557
10.3918563,63.4290829
10.3909211,63.4291183
10.3905611,63.4291334
10.3894571,63.4291881
10.3893012,63.4291936
10.3891207,63.4292003
10.3884376,63.4292216
10.3882718,63.4292261
10.3950125,63.4276073
10.3950099,63.4275402
10.3949712,63.4273166
10.3949601,63.4272272
10.3949388,63.4270577
10.3928424,63.428128
10.3927298,63.4281238
10.3926984,63.4281226
10.3921341,63.4281015
10.3940978,63.4290171
10.3940878,63.4289626
10.3940325,63.4286542
10.3980602,63.4297571
10.3980598,63.4297296
10.3980569,63.4295369
10.3980766,63.4293235
10.3980885,63.4289075
10.3981118,63.4288606
10.3981304,63.4288126
10.3982838,63.4284151
10.3983587,63.4282597
10.3985524,63.4279002
10.4001036,63.4284091
10.3999547,63.4284125
10.399338,63.4284284
10.3984372,63.4284235
10.3982838,63.4284151
10.394116,63.4275606
10.3941249,63.4274925
10.3941279,63.4274709
10.3941661,63.4272113
10.3926155,63.4290494
10.3926702,63.4288052
10.3927135,63.4286514
10.3928424,63.428128
10.3962203,63.4283527
10.3963246,63.4283633
10.3964941,63.4283805
10.3970759,63.4284397
10.3971463,63.4283046
10.3972354,63.4281336
10.3973967,63.4278504
10.3930141,63.4275091
10.3929543,63.4274668
10.3932014,63.4264933
10.3950125,63.4276073
10.3952336,63.4276219
10.3954876,63.4276368
10.3963181,63.4276854
10.3965772,63.4277021
10.3968471,63.4277214
10.3974316,63.427761
10.3984602,63.4278372
10.3985732,63.4278444
10.3997241,63.4279229
10.3997884,63.4279407
10.3934541,63.4290235
10.3934709,63.4291038
10.3935426,63.4294457
10.3944653,63.4283943
10.3947695,63.4283804
10.3950215,63.4283852
10.3950055,63.4285219
10.3944845,63.4285053
10.3944653,63.4283943
10.3943725,63.4278572
10.3947215,63.4278561
10.3950914,63.4278548
10.3950215,63.4283852
10.3950055,63.4285219
10.395263,63.4285243
10.3947215,63.4278561
10.3947695,63.4283804
10.3950914,63.4278548
10.3951611,63.427838
10.3952208,63.4276708
10.3952336,63.4276219
10.3964218,63.4271388
10.396727,63.4271642
10.3968691,63.427176
10.3971463,63.4283046
10.3973302,63.4283207
10.3976486,63.4283486
10.3977563,63.4283581
10.3978968,63.4283704
10.3980056,63.4283799
10.3982838,63.4284151
10.3983788,63.4287573
10.3985033,63.428637
10.3987682,63.428633
10.3987782,63.4287953
10.3987811,63.4288429
10.3950315,63.426653
10.3958487,63.4266491
10.3959867,63.4266486
10.3967891,63.4266363
10.3974346,63.4266892
10.3979287,63.4267684
10.3980799,63.4268983
10.3980621,63.4270177
10.3977944,63.4271278
10.3974741,63.4271752
10.3968691,63.427176
10.396645,63.4275919
10.3966187,63.4276375
10.396613,63.4276464
10.3965772,63.4277021
10.3933737,63.4264994
10.3931021,63.4274754
10.3930141,63.4275091
10.3940325,63.4286542
10.3940208,63.428589
10.3939292,63.428275
10.3938208,63.4276117
10.3938342,63.4275469
10.3927135,63.4286514
10.3925506,63.4286411
10.3921525,63.4286158
10.3928424,63.428128
10.392989,63.4275827
10.3930141,63.4275091
10.3924824,63.4295539
10.3925897,63.4291318
10.3926155,63.4290494
10.3940978,63.4290171
10.3938727,63.4290258
10.3934541,63.4290235
10.3934541,63.4290235
10.3927804,63.4290466
10.3926155,63.4290494
10.3949388,63.4270577
10.3949334,63.427037
10.3949296,63.4270127
10.3948507,63.426588
10.3954119,63.4283522
10.3955228,63.427961
10.3954562,63.4278757
10.3954562,63.4278757
10.3954799,63.4276859
10.3954876,63.4276368
10.3940208,63.428589
10.3939211,63.4285919
10.3939079,63.4285923
